authorId,name,email,department,paperId
2862341,O. Teste,o..teste@fuller-rubio.company.com,Blockchain Technology,e07e835944576cba7218abf6fb8b3c02e23b6942
144750091,R. Tournier,r..tournier@universityofauckland.university.com,Graphics and Visualization,e07e835944576cba7218abf6fb8b3c02e23b6942
65922016,D. Linstedt,"d..linstedt@city,universityoflondon.university.com",Robotics,191e7d86e995560602853aacbc08fda8ae4b6cbc
3222784,M. Olschimke,m..olschimke@universityofsheffield.university.com,Computer Engineering,191e7d86e995560602853aacbc08fda8ae4b6cbc
2286779867,El AminAouladAbdelouarit,el.aminaouladabdelouarit@jacobsonltd.company.com,Cloud Computing,62de964795b3b71f6010b284212e9c572b21b12e
39553782,M. E. Merouani,m..e..merouani@ludwigmaximilianuniversityofmunich.university.com,Quantum Computing,62de964795b3b71f6010b284212e9c572b21b12e
2286796666,Abdelatif Medouri,abdelatif.medouri@cornelluniversity.university.com,Information Systems,62de964795b3b71f6010b284212e9c572b21b12e
30938421,Harco Leslie Hendric Spits Wamars,"harco.leslie.hendric.spits.wamars@universityofcalifornia,losangeles.university.com",Information Systems,15fdb128139282fcc0b158972c509bb00da56a7a
30493934,R. Randriatoamanana,r..randriatoamanana@princetonuniversity.university.com,Information Technology,15fdb128139282fcc0b158972c509bb00da56a7a
69031959,Doro Edi,doro.edi@universityofmichigan.university.com,Digital Media,12dcaf154a8a72769646f9299d5c466667e1a367
70028211,Stevalin Betshani,"stevalin.betshani@wade,bradyandbooth.company.com",Bioinformatics,12dcaf154a8a72769646f9299d5c466667e1a367
7446050,Tyler R. Ross,tyler.r..ross@whitaker-paul.company.com,Virtual Reality,c303542ec9e91ad6e83e0644790435d12833a33e
2054439865,Daniel Ng,daniel.ng@mossllc.company.com,Game Development,c303542ec9e91ad6e83e0644790435d12833a33e
1405909475,Jeffrey S. Brown,jeffrey.s..brown@universityofsurrey.university.com,Digital Media,c303542ec9e91ad6e83e0644790435d12833a33e
145850309,Roy Pardee,roy.pardee@wrightllc.company.com,Blockchain Technology,c303542ec9e91ad6e83e0644790435d12833a33e
4507303,M. Hornbrook,m..hornbrook@ethzurich.university.com,Data Science,c303542ec9e91ad6e83e0644790435d12833a33e
49559839,Gene Hart,gene.hart@kyotouniversity.university.com,Systems Architecture,c303542ec9e91ad6e83e0644790435d12833a33e
2729620,J. Steiner,j..steiner@smith-green.company.com,Virtual Reality,c303542ec9e91ad6e83e0644790435d12833a33e
152152335,I. Hofer,i..hofer@heidelberguniversity.university.com,Graphics and Visualization,01dda7d592b7346de816d50a3a6ec72645b829fc
8565142,Eilon Gabel,"eilon.gabel@shah,huntandtaylor.company.com",Cybersecurity,01dda7d592b7346de816d50a3a6ec72645b829fc
31707454,M. Pfeffer,m..pfeffer@thompsonltd.company.com,Artificial Intelligence,01dda7d592b7346de816d50a3a6ec72645b829fc
12589936,M. Mahbouba,m..mahbouba@li-conway.company.com,Quantum Computing,01dda7d592b7346de816d50a3a6ec72645b829fc
144427131,A. Mahajan,"a..mahajan@williams,aguilarandferguson.company.com",Bioinformatics,01dda7d592b7346de816d50a3a6ec72645b829fc
2065759766,Muhammad Arif,muhammad.arif@universitatpolytecnicadecatanlunya.university.com,Computer Science,bc2f2a5cc55fb1c4555e31b42aaabf540c4e8451
2280741,G. Mujtaba,g..mujtaba@universityofmichigan.university.com,Robotics,bc2f2a5cc55fb1c4555e31b42aaabf540c4e8451
2765685,Rafal Kern,rafal.kern@cummingsgroup.company.com,Human-Computer Interaction,0c8af5847f28cc9a267571ab45b826dc83b56cb2
3317624,W. Inmon,"w..inmon@wiley,jordanandwilliams.company.com",Cloud Computing,d448a33c77562dd0bc001da91336a0160a141272
31888332,Stephen R. Gardner,stephen.r..gardner@holdenllc.company.com,Augmented Reality,60307d0a08b59c3b3142f01a791f73442653c633
2070105034,A. Vaisman,a..vaisman@clarkplc.company.com,Internet of Things,92fd538d1e3a69ac3bd435623244ef8978fb4bbe
1697955,E. Zimányi,e..zimányi@mendezplc.company.com,Computer Engineering,92fd538d1e3a69ac3bd435623244ef8978fb4bbe
39290791,Christoph Gröger,christoph.gröger@universityofpennsylvania.university.com,Game Development,cb298f36b0ef7f83db27c3f1b23e7725c1274ba6
35089933,H. Schwarz,h..schwarz@clarke-hill.company.com,Machine Learning,cb298f36b0ef7f83db27c3f1b23e7725c1274ba6
1682415,B. Mitschang,b..mitschang@harvarduniversity.university.com,Computational Biology,cb298f36b0ef7f83db27c3f1b23e7725c1274ba6
46515606,T. K. Das,"t..k..das@anderson,morganandtate.company.com",Robotics,2faa1bbb65b1e324ffa8b919877e1349d0c97ca0
2079157078,Arati Mohapatro,arati.mohapatro@myersllc.company.com,Computer Engineering,2faa1bbb65b1e324ffa8b919877e1349d0c97ca0
3317624,W. Inmon,"w..inmon@porter,roachandstrickland.company.com",Machine Learning,12bbe911851d4831f2dc533ad7fe31486586a384
65922016,D. Linstedt,d..linstedt@karolinskainstitute.university.com,Augmented Reality,12bbe911851d4831f2dc533ad7fe31486586a384
2070105034,A. Vaisman,a..vaisman@universitatlibredebrussels.university.com,Blockchain Technology,af84ff9828e212a599acc95c38bcd2149665a16b
1697955,E. Zimányi,e..zimányi@downs-barton.company.com,Virtual Reality,af84ff9828e212a599acc95c38bcd2149665a16b
36187161,K. Pang,k..pang@seoulnationaluniversity.university.com,Computational Biology,fefe278128fadba4a63baa9b8479d2740fa0e0f3
84443225,H. Chan,h..chan@universitycollegelondon.university.com,Internet of Things,fefe278128fadba4a63baa9b8479d2740fa0e0f3
2285398430,Ralph Kimball,"ralph.kimball@williams,ritterandclark.company.com",Artificial Intelligence,a8bcb0fa5bd28b87943d99a8d9960d13d9c67d35
66095908,Margy Ross,"margy.ross@richardson,clarkandvincent.company.com",Computational Biology,a8bcb0fa5bd28b87943d99a8d9960d13d9c67d35
7623869,I. Alam,i..alam@castrogroup.company.com,Internet of Things,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9
144604924,André Antunes,andré.antunes@universityofeastanglia.university.com,Computer Science,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9
7531964,A. Kamau,a..kamau@russellltd.company.com,Game Development,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9
5403432,Wail Ba alawi,wail.ba.alawi@davisandsons.company.com,Software Engineering,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9
2525146,Manal Kalkatawi,manal.kalkatawi@georgiainstituteoftechnology.university.com,Internet of Things,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9
3829487,U. Stingl,"u..stingl@pierce,smithandgarcia.company.com",Information Systems,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9
2550579,V. Bajic,v..bajic@imperialcollegelondon.university.com,Game Development,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9
3124491,Neveen Elgamal,neveen.elgamal@universityofexeter.university.com,Robotics,7ea56351817ae57f93fd6a04c58539fdf9759ec7
1403596516,A. El-Bastawissy,a..el-bastawissy@universityofwisconsin-madison.university.com,Cloud Computing,7ea56351817ae57f93fd6a04c58539fdf9759ec7
1398901212,G. Galal-Edeen,g..galal-edeen@universityofwashington.university.com,Quantum Computing,7ea56351817ae57f93fd6a04c58539fdf9759ec7
1893645,Sébastien Destercke,"sébastien.destercke@page,crossandnelson.company.com",Cybersecurity,8a9a4996ede8a04fb562b824ae978751c11c9108
1954709,P. Buche,p..buche@dukeuniversity.university.com,Internet of Things,8a9a4996ede8a04fb562b824ae978751c11c9108
2669688,B. Charnomordic,b..charnomordic@universityofmanchester.university.com,Information Technology,8a9a4996ede8a04fb562b824ae978751c11c9108
2113483280,R. Wagner,r..wagner@harvarduniversity.university.com,Computer Science,088fa965485babd4b38f846743605ad16ed24729
145007156,J. Macêdo,j..macêdo@duffyplc.company.com,Quantum Computing,088fa965485babd4b38f846743605ad16ed24729
1719656,Alessandra Raffaetà,alessandra.raffaetà@universityofglasgow.university.com,Information Systems,088fa965485babd4b38f846743605ad16ed24729
1694224,C. Renso,"c..renso@city,universityoflondon.university.com",Graphics and Visualization,088fa965485babd4b38f846743605ad16ed24729
1694339,A. Roncato,a..roncato@universityofwisconsin-madison.university.com,Information Systems,088fa965485babd4b38f846743605ad16ed24729
3005971,R. Trasarti,r..trasarti@hunter-brown.company.com,Virtual Reality,088fa965485babd4b38f846743605ad16ed24729
3253916,Ashish Thusoo,ashish.thusoo@mitchellltd.company.com,Bioinformatics,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5
114919270,Joydeep Sen Sarma,joydeep.sen.sarma@universityofchicago.university.com,Blockchain Technology,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5
2413442,Namit Jain,namit.jain@williams-moran.company.com,Information Technology,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5
2071819069,Zheng Shao,zheng.shao@perez-owens.company.com,Graphics and Visualization,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5
2768028,Prasad Chakka,prasad.chakka@fitzgerald-kent.company.com,Robotics,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5
2153012390,Ning Zhang,ning.zhang@universityofzurich.university.com,Cybersecurity,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5
3304816,Suresh Anthony,suresh.anthony@nationaluniversityofsingapore.university.com,Cloud Computing,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5
48446759,H. Liu,"h..liu@jones,wilkersonandgonzales.company.com",Quantum Computing,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5
37037209,R. Murthy,r..murthy@hendrix-greer.company.com,Machine Learning,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5
2111539137,Hyunsik Choi,hyunsik.choi@universityoftexasataustin.university.com,Computational Biology,f2ec23bfa99e582f2f96d65d411e06666a5860a8
33607208,Jihoon Son,jihoon.son@universityofzurich.university.com,Computational Biology,f2ec23bfa99e582f2f96d65d411e06666a5860a8
25670161,Haemi Yang,haemi.yang@seoulnationaluniversity.university.com,Computer Engineering,f2ec23bfa99e582f2f96d65d411e06666a5860a8
3348955,Hyoseok Ryu,"hyoseok.ryu@boone,georgeandyoung.company.com",Digital Media,f2ec23bfa99e582f2f96d65d411e06666a5860a8
3210889,Byungnam Lim,byungnam.lim@king'scollegelondon.university.com,Big Data Analytics,f2ec23bfa99e582f2f96d65d411e06666a5860a8
46877262,Soohyung Kim,soohyung.kim@carpenterplc.company.com,Robotics,f2ec23bfa99e582f2f96d65d411e06666a5860a8
144086987,Y. Chung,y..chung@yaleuniversity.university.com,Systems Architecture,f2ec23bfa99e582f2f96d65d411e06666a5860a8
9110576,Yohannes Kurniawan,yohannes.kurniawan@universityofhelsinki.university.com,Machine Learning,ef41b8874c936133c687b7e9f6309dbbf45d804a
3493805,Erwin Ardianto Halim,erwin.ardianto.halim@townsend-ayala.company.com,Human-Computer Interaction,ef41b8874c936133c687b7e9f6309dbbf45d804a
144477172,R. Kimball,r..kimball@lee-smith.company.com,Cloud Computing,7c1bb3f136310d95e4732da60d6130d7eb4a7fc5
66095908,Margy Ross,margy.ross@universityoftexasataustin.university.com,Big Data Analytics,7c1bb3f136310d95e4732da60d6130d7eb4a7fc5
2069824882,Thomas E. Elliott,thomas.e..elliott@universityofoslo.university.com,Graphics and Visualization,cca2b641ab7433209e7eb1e924e4ea31292a7477
145251954,J. Holmes,"j..holmes@universityofcalifornia,sanfrancisco.university.com",Information Technology,cca2b641ab7433209e7eb1e924e4ea31292a7477
2422996,A. Davidson,"a..davidson@buck,watersandgarrison.company.com",Blockchain Technology,cca2b641ab7433209e7eb1e924e4ea31292a7477
5060612,P. La Chance,p..la.chance@mckay-burns.company.com,Bioinformatics,cca2b641ab7433209e7eb1e924e4ea31292a7477
144603086,Andrew F. Nelson,andrew.f..nelson@richardsgroup.company.com,Computer Science,cca2b641ab7433209e7eb1e924e4ea31292a7477
2729620,J. Steiner,"j..steiner@scott,castilloandsmith.company.com",Human-Computer Interaction,cca2b641ab7433209e7eb1e924e4ea31292a7477
2697598,Ania Cravero Leal,ania.cravero.leal@stricklandinc.company.com,Artificial Intelligence,4d77cbb83ff2eb85e52a455e95e7a09c440e5ccd
145856759,J. Mazón,j..mazón@morris-velasquez.company.com,Cloud Computing,4d77cbb83ff2eb85e52a455e95e7a09c440e5ccd
145340803,J. Trujillo,j..trujillo@universityofmichigan.university.com,Graphics and Visualization,4d77cbb83ff2eb85e52a455e95e7a09c440e5ccd
3221118,Yunkai Liu,yunkai.liu@sorbonneuniversity.university.com,Augmented Reality,96fce12309b0b3a9a4d3f7200f16ff704bf38284
2311613,Theresa M. Vitolo,theresa.m..vitolo@universityofleicester.university.com,Computational Biology,96fce12309b0b3a9a4d3f7200f16ff704bf38284
144995907,Tanvir Ahmed,tanvir.ahmed@yaleuniversity.university.com,Cloud Computing,4b190f29fdfd9d9c33491dccc9de7c24af9b74f7
1731453,T. Pedersen,t..pedersen@ayers-kelly.company.com,Computer Science,4b190f29fdfd9d9c33491dccc9de7c24af9b74f7
144106863,Hua Lu,hua.lu@ludwigmaximilianuniversityofmunich.university.com,Graphics and Visualization,4b190f29fdfd9d9c33491dccc9de7c24af9b74f7
2071375189,Lawrence,lawrence@johnshopkinsuniversity.university.com,Game Development,8c24601d94997f4254d44026df77e861b4231eac
2074101437,Tan,tan@universityofchicago.university.com,Data Science,8c24601d94997f4254d44026df77e861b4231eac
2053781980,Vijay Vasudevan,vijay.vasudevan@monashuniversity.university.com,Bioinformatics,8c24601d94997f4254d44026df77e861b4231eac
3215011,R. Balakrishnan,r..balakrishnan@dukeuniversity.university.com,Cybersecurity,6bf743f12612eefe748f0ee66c71057f0ce8b2bb
2115952574,Julie Park,julie.park@universityofedinburgh.university.com,Network Engineering,6bf743f12612eefe748f0ee66c71057f0ce8b2bb
2565389,K. Karra,k..karra@carey-robinson.company.com,Artificial Intelligence,6bf743f12612eefe748f0ee66c71057f0ce8b2bb
2578936,B. Hitz,"b..hitz@diaz,kempandferguson.company.com",Cybersecurity,6bf743f12612eefe748f0ee66c71057f0ce8b2bb
3284230,G. Binkley,g..binkley@whitaker-mathis.company.com,Cybersecurity,6bf743f12612eefe748f0ee66c71057f0ce8b2bb
2176094,Eurie L. Hong,"eurie.l..hong@clark,martinezandmoore.company.com",Systems Architecture,6bf743f12612eefe748f0ee66c71057f0ce8b2bb
2058163,J. Sullivan,j..sullivan@universityofgroningen.university.com,Digital Media,6bf743f12612eefe748f0ee66c71057f0ce8b2bb
2297068,G. Micklem,g..micklem@lancasteruniversity.university.com,Virtual Reality,6bf743f12612eefe748f0ee66c71057f0ce8b2bb
144042512,J. Cherry,j..cherry@universityofchicago.university.com,Robotics,6bf743f12612eefe748f0ee66c71057f0ce8b2bb
2115707275,Richard N. Smith,richard.n..smith@mays-chandler.company.com,Network Engineering,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
48884177,J. Aleksić,"j..aleksić@city,universityoflondon.university.com",Big Data Analytics,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
2924979,Daniela Butano,daniela.butano@universityoftexasataustin.university.com,Digital Media,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
1380924278,Adrian Carr,adrian.carr@smithgroup.company.com,Virtual Reality,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
3168127,S. Contrino,s..contrino@universityofkent.university.com,Human-Computer Interaction,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
2207598,Fengyuan Hu,fengyuan.hu@vuamsterdam.university.com,Graphics and Visualization,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
145687763,Mike Lyne,"mike.lyne@gonzales,jenkinsandparker.company.com",Software Engineering,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
40299241,R. Lyne,r..lyne@universityofkent.university.com,Computational Biology,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
5568427,Alexis Kalderimis,"alexis.kalderimis@martin,hicksandlopez.company.com",Graphics and Visualization,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
145366645,Kim M Rutherford,kim.m.rutherford@kellyinc.company.com,Bioinformatics,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
47383175,Radek Stepan,radek.stepan@universityofsydney.university.com,Augmented Reality,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
2058163,J. Sullivan,j..sullivan@yaleuniversity.university.com,Cybersecurity,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
2716703,M. Wakeling,"m..wakeling@hayes,whiteandflores.company.com",Cybersecurity,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
1979856,Xavier Watkins,xavier.watkins@universityofbritishcolumbia.university.com,Cloud Computing,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
2297068,G. Micklem,g..micklem@universityofcopenhagen.university.com,Virtual Reality,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c
2245611729,Evans Rs,evans.rs@crawford-adams.company.com,Human-Computer Interaction,0099389bdab89755e33780a15d9206e11cfbddd2
2288911787,Lloyd Jf,lloyd.jf@dukeuniversity.university.com,Blockchain Technology,0099389bdab89755e33780a15d9206e11cfbddd2
2288911380,Pierce La,pierce.la@massachusettsinstituteoftechnology.university.com,Virtual Reality,0099389bdab89755e33780a15d9206e11cfbddd2
34432300,Rajni Jindal,rajni.jindal@stanforduniversity.university.com,Robotics,d73ff43391d6dc05a907bf6bbb7ecae04e240efc
3070250,Shweta Taneja,shweta.taneja@universityofzurich.university.com,Computer Science,d73ff43391d6dc05a907bf6bbb7ecae04e240efc
2312376,Youssef Bassil,youssef.bassil@wileyplc.company.com,Digital Media,de7cff83dfd2e7ffe6286f52adc13a76dbe16c67
143750022,T. Kumar,t..kumar@utrechtuniversity.university.com,Cybersecurity,c18a42a27ec5e2f7b9579267031d326a27fa6cb3
144136533,K. Devi,"k..devi@king,simmonsandwagner.company.com",Network Engineering,c18a42a27ec5e2f7b9579267031d326a27fa6cb3
3172036,Kolja Henckel,kolja.henckel@millerplc.company.com,Artificial Intelligence,05bbc3079659d6990aa90d24564c4656202755c6
144052289,Kai J. Runte,"kai.j..runte@alexander,cookandvaughn.company.com",Big Data Analytics,05bbc3079659d6990aa90d24564c4656202755c6
2405143,T. Bekel,t..bekel@kyotouniversity.university.com,Augmented Reality,05bbc3079659d6990aa90d24564c4656202755c6
2592074,Michael Dondrup,michael.dondrup@englishinc.company.com,Computer Science,05bbc3079659d6990aa90d24564c4656202755c6
31697564,Tobias Jakobi,"tobias.jakobi@allen,blevinsandblake.company.com",Digital Media,05bbc3079659d6990aa90d24564c4656202755c6
2288022262,Helge Küster,helge.küster@loveplc.company.com,Virtual Reality,05bbc3079659d6990aa90d24564c4656202755c6
47080317,A. Goesmann,a..goesmann@universitatpolytecnicadecatanlunya.university.com,Machine Learning,05bbc3079659d6990aa90d24564c4656202755c6
2453556,K. V. Rashmi,k..v..rashmi@carroll-mccoy.company.com,Machine Learning,5e63e47cb3386b032ec43a92ce5980466228c761
1737249,Nihar B. Shah,nihar.b..shah@miller-gonzalez.company.com,Computational Biology,5e63e47cb3386b032ec43a92ce5980466228c761
2792046,Dikang Gu,dikang.gu@universityofwarwick.university.com,Digital Media,5e63e47cb3386b032ec43a92ce5980466228c761
2265547868,Hairong Kuang,hairong.kuang@ludwigmaximilianuniversityofmunich.university.com,Internet of Things,5e63e47cb3386b032ec43a92ce5980466228c761
50499227,Dhruba Borthakur,dhruba.borthakur@technicaluniversityofmunich.university.com,Graphics and Visualization,5e63e47cb3386b032ec43a92ce5980466228c761
144161012,K. Ramchandran,k..ramchandran@cardiffuniversity.university.com,Software Engineering,5e63e47cb3386b032ec43a92ce5980466228c761
2238713320,C.K.M. Lee,"c.k.m..lee@salas,molinaandmartin.company.com",Graphics and Visualization,527c2be12d95c8a95e9eb9ed8714df59cd4eb4c5
7775158,Y. Lv,"y..lv@snyder,thomasandwong.company.com",Computational Biology,527c2be12d95c8a95e9eb9ed8714df59cd4eb4c5
2242851745,K. Ng,k..ng@northwesternuniversity.university.com,Digital Media,527c2be12d95c8a95e9eb9ed8714df59cd4eb4c5
48593676,W. Ho,w..ho@universityofsurrey.university.com,Computer Science,527c2be12d95c8a95e9eb9ed8714df59cd4eb4c5
2242842819,K.L. Choy,k.l..choy@universityofgroningen.university.com,Digital Media,527c2be12d95c8a95e9eb9ed8714df59cd4eb4c5
49069169,Yi-an Chen,yi-an.chen@robertson-curtis.company.com,Human-Computer Interaction,984572ffe791b5340bf0b3a7e2e049cbfdb808e2
39144781,Lokesh P. Tripathi,lokesh.p..tripathi@wrightandsons.company.com,Digital Media,984572ffe791b5340bf0b3a7e2e049cbfdb808e2
34672782,K. Mizuguchi,k..mizuguchi@universityofhelsinki.university.com,Internet of Things,984572ffe791b5340bf0b3a7e2e049cbfdb808e2
2116583984,Anthony C. Smith,"anthony.c..smith@simon,chavezandcohen.company.com",Computational Biology,d50eb299d0ce9024cab0483556572d3eaf466c8e
3026436,James A. Blackshaw,"james.a..blackshaw@universityofcalifornia,sanfrancisco.university.com",Network Engineering,d50eb299d0ce9024cab0483556572d3eaf466c8e
152703565,A. Robinson,"a..robinson@universityofcalifornia,davis.university.com",Human-Computer Interaction,d50eb299d0ce9024cab0483556572d3eaf466c8e
1711320,M. Golfarelli,"m..golfarelli@lopez,thomasandsnyder.company.com",Graphics and Visualization,d873ca587904ee6c1823a78995f77cee849e4c9f
2652412,S. Rizzi,s..rizzi@universityofeastanglia.university.com,Bioinformatics,d873ca587904ee6c1823a78995f77cee849e4c9f
1724528,Elisa Turricchia,elisa.turricchia@ecolepolytechniquefédéraledelausanne.university.com,Cloud Computing,d873ca587904ee6c1823a78995f77cee849e4c9f
35321901,Mortadha M. Hamad,"mortadha.m..hamad@peterson,morrisanddavis.company.com",Computational Biology,a01a325c6f0e63146e7161d55f9b8e4a43df760e
35328810,Alaa Abdulkhar Jihad,alaa.abdulkhar.jihad@universityofwesternaustralia.university.com,Information Technology,a01a325c6f0e63146e7161d55f9b8e4a43df760e
116910680,Meena Arora,"meena.arora@universityofcalifornia,berkeley.university.com",Computer Engineering,65d8b3c080ccc3d3f0e354a4a307d778932cb441
1784721,A. Gosain,a..gosain@universityofgroningen.university.com,Information Systems,65d8b3c080ccc3d3f0e354a4a307d778932cb441
2077377422,Munawar,munawar@universityofsydney.university.com,Information Technology,e4a5541d7dfb7cb11ca0ff86f840da540a2140b9
1680372,N. Salim,"n..salim@love,andersonandsanchez.company.com",Internet of Things,e4a5541d7dfb7cb11ca0ff86f840da540a2140b9
1764469,R. Ibrahim,r..ibrahim@universityofwisconsin-madison.university.com,Software Engineering,e4a5541d7dfb7cb11ca0ff86f840da540a2140b9
2109982288,Dan Zhang,dan.zhang@californiainstituteoftechnology.university.com,Software Engineering,28a697d97e51bed8afd01f89d28c25e8e5c65360
2153627849,Jin Deng,jin.deng@universityofgroningen.university.com,Information Systems,28a697d97e51bed8afd01f89d28c25e8e5c65360
1412328163,Shaker El-Sappagh,"shaker.el-sappagh@quinn,cainandsimpson.company.com",Cybersecurity,9d6df0c771cd88153705f7822e5b70765bd75321
2456852,Abdeltawab M. Hendawi,abdeltawab.m..hendawi@ecolepolytechniquefédéraledelausanne.university.com,Software Engineering,9d6df0c771cd88153705f7822e5b70765bd75321
1403596516,A. El-Bastawissy,a..el-bastawissy@kennedy-carpenter.company.com,Quantum Computing,9d6df0c771cd88153705f7822e5b70765bd75321
145309512,Hai Hu,"hai.hu@birkbeck,universityoflondon.university.com",Digital Media,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
143665718,M. Correll,m..correll@harris-allen.company.com,Digital Media,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
1781989,L. Kvecher,"l..kvecher@santiago,curtisandramirez.company.com",Software Engineering,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
37740224,M. Osmond,"m..osmond@salinas,sheaandarias.company.com",Augmented Reality,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
2109634458,Jim Clark,"jim.clark@farrell,hoffmanandandrews.company.com",Big Data Analytics,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
1759389,A. Bekhash,a..bekhash@king'scollegelondon.university.com,Game Development,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
2069849469,Gwendolyn Schwab,gwendolyn.schwab@mcgilluniversity.university.com,Internet of Things,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
2082156675,De Gao,de.gao@toddltd.company.com,Augmented Reality,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
1945425739,Jun Gao,jun.gao@mooreinc.company.com,Augmented Reality,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
1776622,Vladimir Kubatin,"vladimir.kubatin@logan,mooreandmyers.company.com",Cloud Computing,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
1797488,C. Shriver,"c..shriver@little,royandbeard.company.com",Information Systems,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
1768841,J. Hooke,j..hooke@universityoftexasataustin.university.com,Augmented Reality,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
144579085,G. Maxwell,g..maxwell@sorbonneuniversity.university.com,Computational Biology,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
1755163,A. Kovatich,a..kovatich@universityofexeter.university.com,Robotics,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
38019464,J. Sheldon,j..sheldon@watkinsinc.company.com,Big Data Analytics,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
1793304,M. Liebman,m..liebman@universityofalberta.university.com,Machine Learning,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
1784548,R. Mural,r..mural@universityofcambridge.university.com,Human-Computer Interaction,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6
1711320,M. Golfarelli,m..golfarelli@hardyinc.company.com,Augmented Reality,8df07e1dc23ea017ad417784895363aa598752f4
2652412,S. Rizzi,s..rizzi@universityofcambridge.university.com,Cloud Computing,8df07e1dc23ea017ad417784895363aa598752f4
144477172,R. Kimball,r..kimball@mooneyllc.company.com,Bioinformatics,0c4b25139e57bdd1ea86e872906deadcf9053764
66095908,Margy Ross,margy.ross@nationaluniversityofsingapore.university.com,Digital Media,0c4b25139e57bdd1ea86e872906deadcf9053764
69041754,Warren Thornthwaite,"warren.thornthwaite@parker,lopezandsmith.company.com",Data Science,0c4b25139e57bdd1ea86e872906deadcf9053764
121592623,Joy Mundy,"joy.mundy@neal,fernandezandwilliams.company.com",Computational Biology,0c4b25139e57bdd1ea86e872906deadcf9053764
2064484968,Bob Becker,"bob.becker@royalholloway,universityoflondon.university.com",Digital Media,0c4b25139e57bdd1ea86e872906deadcf9053764
3150041,Elzbieta Malinowski,elzbieta.malinowski@purdueuniversity.university.com,Systems Architecture,473a4d94774b4f46219348d9b3c14dc6fd7c2f21
144602334,Jiewu Leng,jiewu.leng@anderson-rodriguez.company.com,Information Systems,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c
67016846,Douxi Yan,douxi.yan@tsinghuauniversity.university.com,Robotics,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c
2146553512,Qiang Liu,qiang.liu@universityofmichigan.university.com,Robotics,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c
2144613377,Hao Zhang,"hao.zhang@sellers,smithandarmstrong.company.com",Software Engineering,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c
2111098362,Ge Zhao,ge.zhao@purdueuniversity.university.com,Game Development,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c
1805563,Lijun Wei,lijun.wei@harrington-cline.company.com,Bioinformatics,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c
